Publisher,Country,contentTitle,contentGenre,contentCategory,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Pluto LATAM via SpringServe,Mexico,Not Applicable,Hobbies,"[246, 335, 652]",Hobbies & Interests > Sci-fi and Fantasy | Movies > Fantasy Movies | Television > Science Fiction TV,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,210880,,,,3,3,ninguna,
Select Plus PTE LTD (CTV),Chile,navidad con las gemelas,Romance,[-7],,,,,tt29621759,movie,Comedy,A,no_coincide,,210720,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
Televisa Univision via SpringServe,Ecuador,la fuerza del destino,Drama,[-7],,,,,tt0118055,movie,"Drama,Romance",B,coincide,,210720,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Colombia,life & me,Not Applicable,[IAB1],Arts & Entertainment,externa,compatible,generico,tt29594199,movie,"Comedy,Drama",A,sin_genero_declarado,,210080,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,amityville: a new generation,Horror,[-7],,,,,tt0106262,video,Horror,A,coincide,,209760,[336],Movies > Horror Movies,[IAB1],0,2,externa,
Select Plus PTE LTD (CTV),Peru,mi mejor amiga está muerto,Horror,[-7],,,,,,,,,no_comparable,,209600,[336],Movies > Horror Movies,[IAB1],0,2,interna,
iion Pty Ltd,Argentina,amityville%3a%20dollhouse%3a%20trailer,Horror,[-7],,,,,tt0115535,video,Horror,A,coincide,,209120,[336],Movies > Horror Movies,[IAB1],0,2,externa,
TCL ADs (APAC),Mexico,amber the ambulance season 1,Anime,[-7],,,,,tt7818362,tvSeries,"Animation,Family",A,coincide,,208800,"[641, 645]",Television > Animation TV | Television > Children's TV,[IAB1-7],0,3,externa,titulo
TCL ADs (APAC),Mexico,pikmin 3 deluxe season 1,Adventure,[-7],,,,,,,,,no_comparable,,205920,[640],Television,[IAB1-7],0,2,interna,titulo
TCL ADS - Springserve,Honduras,shadow of vengeance,Action,[-7],,,,,tt22794158,movie,,C,no_comparable,,204240,[325],Movies > Action and Adventure Movies,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Mexico,journeys in india: s1. journeys in india,Lifestyle,[-7],,,,,tt3783240,tvSeries,Documentary,C,no_comparable,,203520,,,[IAB1],0,1,interna,
OTTera.tv,Argentina,tom the tow truck season 1,Not Applicable,[-7],,,,,tt5911560,tvSeries,Family,A,sin_genero_declarado,,202240,[645],Television > Children's TV,[IAB1-7],0,3,externa,titulo
Vidaa  APAC Hisense Headquarter,Mexico,las estrellas,Sports,[IAB12],News,interna,compatible,generico,,,,,no_comparable,,201920,,,,1,1,interna,
iion Pty Ltd,Mexico,forest frenzy of boonie bears season 3,Not Applicable,[-7],,,,,,,,,no_comparable,,201760,[640],Television,[IAB1-7],0,2,ninguna,titulo
OTTera.tv,Argentina,deceptive,Crime,[-7],,,,,tt14108010,movie,"Action,Crime,Drama",B,coincide,,200800,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Roku - oRTB,Puerto Rico,epg,Entertainment,"[IAB1-2, IAB1-7]",Celebrity Fan/Gossip | Television,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,200480,,,,2,2,ninguna,declarado
TCL ADs (APAC),Mexico,wrestling spotlight,Sports,[-7],,,,,,,,,no_comparable,,200000,[546],Sports > Wrestling,[IAB17],0,2,interna,
Select Plus PTE LTD (CTV),Mexico,lunch%20break,Not Applicable,[-7],,,,,tt1343394,movie,Documentary,D,no_comparable,,197280,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,blink and friends,Not Applicable,[-7],,,,,tt33055563,tvSeries,Animation,C,no_comparable,,197120,,,[IAB1],0,0,ninguna,
TCL ADs (APAC),Ecuador,nitro gen omega - official trailer   galaxies gaming showcase 2025,Not Applicable,[-7],,,,,,,,,no_comparable,,196960,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),Guatemala,nail in the coffin: the fall & rise of vampiro,Documentary,[-7],,,,,tt10489756,movie,"Biography,Documentary,Sport",A,coincide,,195840,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Peru,sin's kitchen: trailer,Adventure,[-7],,,,,tt0203912,movie,Drama,A,no_coincide,,195040,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,rcm,Entertainment,[-7],,,,,,,,,no_comparable,,193600,,,[IAB1],0,1,ninguna,
iion Pty Ltd,Peru,fire with fire,Horror,[-7],,,,,tt16898440,movie,Horror,B,coincide,,192960,[336],Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
PML Digital,Chile,cuckoo - the enemy in my nest,Nature,[-7],,,,,,,,,no_comparable,,192960,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
iion Pty Ltd,Colombia,children of mud,Drama,[-7],,,,,tt7845872,movie,"Drama,Family",B,coincide,,192960,"[333, 334]",Movies > Drama Movies | Movies > Family and Children Movies,[IAB1-5],0,3,externa,imdb
PML Digital,Argentina,kids  (es),Family,[-7],,,,,,,,,no_comparable,,192480,"[334, 645]",Movies > Family and Children Movies | Television > Children's TV,[IAB1],0,2,interna,
TCL ADS - Springserve,Argentina,freetv sureño,Not Applicable,[-7],,,,,,,,,no_comparable,,190800,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,absinthe films,Not Applicable,[-7],,,,,,,,,no_comparable,,189920,,,[IAB1],0,0,ninguna,
OTTera.tv,Venezuela,locked in hellsend,Outdoors,[IAB1-22],Arts & Entertainment (tier 2 inexistente),ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,189920,,,,1,1,ninguna,
TCL ADs (APAC),Mexico,en punto  10 nov 2022,Not Applicable,[-7],,,,,,,,,no_comparable,,189760,,,[IAB1],0,0,ninguna,
