Publisher,Country,contentTitle,contentGenre,contentCategory,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Vidaa,Mexico,las tontas no van al cielo,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1149586,tvSeries,"Comedy,Romance",A,coincide,,7162800,"[646, 642]",Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,vivan los ninos,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0331806,tvSeries,"Drama,Family",B,coincide,,7122640,"[647, 645, 642]",Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,pasion,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1829012,movie,"Drama,Mystery,Thriller",B,coincide,,7108400,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,el privilegio de amar,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0211849,tvSeries,"Drama,Romance",A,coincide,,6784000,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,golden multiplex,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,6657200,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,los heroes del norte,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1750695,tvSeries,"Comedy,Music,Romance",A,coincide,,6425360,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
METAX SOFTWARE PTE. LTD.,Paraguay,the explorers,Documentary,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt0315003,tvMiniSeries,Documentary,B,coincide,,6362560,[648],Television > Factual TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,la hija del mariachi,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0496199,tvSeries,"Drama,Music,Romance",B,coincide,,6302880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,a que no me dejas,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt4872292,tvSeries,Drama,A,coincide,,6154720,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Roku - oRTB,Mexico,epg,Drama,"[IAB1-7, IAB11, IAB12]","Television | Law, Gov't & Politics | News",interna,contradice,vertical:noticias;vertical:politica,,,,,no_comparable,,6035200,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],2,2,interna,
Vidaa,Mexico,la fuerza del destino,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0118055,movie,"Drama,Romance",B,coincide,,5991760,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,de pelicula,comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,5977680,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,maria mercedes,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0163465,tvSeries,"Drama,Romance",B,coincide,,5890880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,una familia de diez,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0996011,tvSeries,"Comedy,Family,Romance",A,coincide,,5832960,"[646, 645]",Television > Comedy TV | Television > Children's TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,los chicos son mejores que las flores,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1370334,tvSeries,"Comedy,Drama,Romance",A,coincide,,5718800,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,como dice el dicho,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1831897,tvSeries,"Comedy,Drama",A,coincide,vertical,5703680,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,tan cerca de ti nace el amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt41335829,tvSeries,Drama,A,coincide,,5660160,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la madrastra 2005,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,5638000,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,hijas de la luna y la familia cambio,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,5469520,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,abrazame muy fuerte,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0233092,tvSeries,"Drama,Romance",A,coincide,,5433520,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,moises y los diez mandamientos,drama,[IAB12],News,externa,contradice,vertical:noticias,tt5431016,movie,"Adventure,Drama,Fantasy",B,coincide,,5385360,"[325, 333, 335]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],1,3,externa,imdb
AWG Media,Mexico,dos caras,drama,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt1124063,tvSeries,"Comedy,Drama,Romance",B,coincide,,5340080,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,me robo mi vida,Drama,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt3659018,tvSeries,Drama,A,coincide,vertical,5307360,[647],Television > Drama TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,esmeralda,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0050781,movie,"Drama,Fantasy,Horror",B,coincide,,5103120,"[333, 335, 336]",Movies > Drama Movies | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,la herencia un legado de amor,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,5065520,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,de que te quiero te quiero,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt2983896,tvSeries,"Comedy,Drama,Romance",A,coincide,,5034320,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,cadenas de amargura,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0215397,tvSeries,Drama,A,coincide,,4998560,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,galanes,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,vertical,4972960,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,amar a muerte,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt8682608,tvSeries,Drama,A,coincide,,4934640,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,guardian de mi vida,drama,[IAB12],News,externa,contradice,vertical:noticias,tt40588829,tvSeries,"Drama,Romance",A,coincide,,4420080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,tres veces ana,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5378734,tvSeries,"Drama,Romance",B,coincide,,4380800,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la mentira,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1198385,movie,"Crime,Drama",B,coincide,,4275840,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,las estrellas 1,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,4049280,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,el amor invencible,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt22188282,tvSeries,Drama,A,coincide,,4046640,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,triunfo del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1743281,tvSeries,"Drama,Romance,Thriller",A,coincide,,4000720,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,las 3 marias,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,vertical,3989760,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,simplemente maria,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0211866,tvSeries,"Drama,Romance",B,coincide,,3976960,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Argentina,snow,Outdoors,[IAB17],Sports,externa,contradice,vertical:deportes,tt0425468,tvMovie,"Comedy,Family,Fantasy",B,sin_genero_declarado,vertical,3944160,"[330, 646, 334, 645, 335, 649]",Movies > Comedy Movies | Television > Comedy TV | Movies > Family and Children Movies | Television > Children's TV | Movies > Fantasy Movies | Television > Holiday TV,[IAB1],1,2,externa,
Vidaa,Mexico,el derecho de nacer 1981,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3936800,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,cuidado con el angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1245565,tvSeries,"Drama,Romance",B,coincide,,3934560,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,miss xv,drama,[IAB12],News,externa,contradice,vertical:noticias,tt2356450,tvSeries,"Comedy,Drama,Musical",A,coincide,,3752480,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la duena,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0213342,tvSeries,"Drama,Romance",B,coincide,,3750240,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la tierra prometida,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2091473,movie,Drama,B,coincide,,3570000,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,clase 406,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0327274,tvSeries,"Comedy,Crime,Drama",A,coincide,,3507920,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,las vias del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0337742,tvSeries,"Crime,Drama,Romance",A,coincide,,3504960,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
FUNKE Digital GmbH | Publica,Mexico,dna lover,Drama,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,tt30397416,tvSeries,"Comedy,Romance",C,no_comparable,vertical,3488400,[647],Television > Drama TV,[IAB1-7],1,3,interna,contentSeries
Vidaa,Mexico,la doble vida de estela carrillo,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt6420556,tvSeries,Drama,A,coincide,,3435200,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,golden,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3387200,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,sin miedo a la verdad,drama,[IAB12],News,externa,contradice,vertical:noticias,tt9004294,tvSeries,Drama,A,coincide,,3360160,[647],Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la madrastra,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0430766,tvMovie,"Drama,Romance",B,coincide,,3359680,"[333, 647, 326]",Movies > Drama Movies | Television > Drama TV | Movies > Romance Movies,[IAB1],1,2,externa,
Vidaa,Mexico,complices al rescate,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0300748,tvSeries,"Comedy,Drama,Family",A,coincide,,3308960,"[646, 647, 645, 642]",Television > Comedy TV | Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,al diablo con los guapos,drama,[IAB12],News,externa,contradice,vertical:noticias,tt1132292,tvSeries,"Drama,Romance",A,coincide,,3304880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,el renacer de luna,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt40588864,tvSeries,Drama,A,coincide,,3300400,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,rosa salvaje,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0211858,tvSeries,"Drama,Romance",A,coincide,,3291520,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,vivo por elena,Drama,[IAB12],News,interna,contradice,vertical:noticias,tt0158439,tvSeries,Romance,C,no_comparable,,3270320,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,mar de amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0098273,movie,"Crime,Drama,Mystery",B,coincide,,3201520,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,las estrellas 2,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3168160,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,la tempestad,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1274300,movie,"Comedy,Drama,Fantasy",B,coincide,,3119680,"[330, 333, 335]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,por siempre joan sebastian,drama,[IAB12],News,externa,contradice,vertical:noticias,tt5518674,tvSeries,Drama,A,coincide,,3100000,[647],Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la rosa de guadalupe - nuevos episodios,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3077840,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,valeria y maximiliano,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0212706,tvSeries,"Drama,Romance",A,coincide,,3032960,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,perdona nuestros pecados,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt6645602,tvSeries,Drama,B,coincide,,3016320,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,pasion y poder,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5060922,tvSeries,Drama,B,coincide,,2983200,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,un gancho al corazon,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1285297,tvSeries,"Comedy,Drama,Romance",A,coincide,,2980720,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Playworks (SpringServe),Mexico,dirtrider,Sports,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,2978080,[483],Sports,[IAB17],1,1,interna,contentSeries
Vidaa,Mexico,contigo si,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt15295244,tvSeries,Drama,A,coincide,,2977040,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,mejijico,comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2950720,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,carrusel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0049055,movie,"Drama,Fantasy,Musical",B,coincide,,2921520,"[333, 335]",Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],1,3,externa,imdb
Ex.co (oRTB/CTV),Mexico,dragracing,Sports,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,2916640,[483],Sports,[IAB17],1,1,interna,contentSeries
Vidaa,Mexico,golden plus,comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2882160,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,rosalinda,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0202200,tvSeries,"Drama,Romance",B,coincide,,2861600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,dos mujeres un camino,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0222547,tvSeries,Drama,A,coincide,,2850080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,de pelicula plus,comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2797200,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,amores con trampa,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt4469514,tvSeries,"Comedy,Romance",A,coincide,,2656720,"[646, 642]",Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Canela Media via Springserve,Mexico,el secreto de feriha,Soap-Opera,"[IAB1-5, IAB1-7, IAB12]",Movies | Television | News,externa,contradice,vertical:noticias,tt1826071,tvSeries,"Drama,Romance",A,sin_genero_declarado,,2638080,[647],Television > Drama TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,mariana de la noche,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0373562,tvSeries,Drama,B,coincide,,2583600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
OTTera.tv,Mexico,chronic horror,Horror,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt13415674,tvMiniSeries,"Comedy,Horror",A,coincide,,2509120,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,golden edge,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2486720,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,muchachitas,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0191705,tvSeries,Drama,A,coincide,,2484400,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la malquerida,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0041624,movie,Drama,B,coincide,,2482160,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,lola erase una vez,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0970040,tvSeries,"Comedy,Drama,Family",A,coincide,,2436960,"[646, 647, 645, 642]",Television > Comedy TV | Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,fighter compilation,martial arts,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Martial Arts,,,,,no_comparable,,2424160,[520],Sports > Martial Arts,[IAB17-20],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,whitey outlaw outdoors,fishing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Fishing Sports,,,,,no_comparable,,2423680,[511],Sports > Fishing Sports,[IAB17-13],2,2,interna,contentSeries
Ex.co (oRTB/CTV),Mexico,neonrider,Auto Racing,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,2422880,[518],Sports > Auto Racing,[IAB17-1],1,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,weekly game recaps,"sports, nfl, american football, nfl highlights, weekly recap, wild card weekend, 2025 nfl season, game highlights, best plays, football highlights, nfl recap",[IAB17-29],Rugby,interna,contradice,sub:Rugby!=American Football,,,,,no_comparable,,2420160,[484],Sports > American Football,[IAB17-12],2,2,interna,
Vidaa,Mexico,lazos de amor,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0210426,tvSeries,"Drama,Romance",A,coincide,,2407760,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,yamaha's whitetail diaries,hunting,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Hunting and Shooting,,,,,no_comparable,,2407200,[514],Sports > Hunting and Shooting,[IAB17-18],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,livin' the dream with jimmy houston,fishing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Fishing Sports,,,,,no_comparable,,2404320,[511],Sports > Fishing Sports,[IAB17-13],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,jon b. outdoors,fishing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Fishing Sports,,,,,no_comparable,,2403840,[511],Sports > Fishing Sports,[IAB17-13],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,#tournotes,surfing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Surfing and Bodyboarding,,,,,no_comparable,,2403200,[505],Sports > Extreme Sports > Surfing and Bodyboarding,[IAB17-37],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nfl game center live,"nfl,americanfootball,2025nflseason,wildcardweekend,nflscores,nflhighlights,nflnews,sports,footballupdates,playoffs,gamerecap",[IAB17-29],Rugby,interna,contradice,sub:Rugby!=American Football,,,,,no_comparable,,2392640,[484],Sports > American Football,[IAB17-12],2,2,interna,
"Coocaa, a SKYWORTH company",Argentina,world series of fighting,martial arts,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Martial Arts,,,,,no_comparable,,2391200,[520],Sports > Martial Arts,[IAB17-20],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nfl highlights,"sports, nfl, american football, nfl highlights, weekly recap, wild card weekend, 2025 nfl season, game highlights, best plays, football highlights, nfl recap",[IAB17-29],Rugby,interna,contradice,sub:Rugby!=American Football,,,,,no_comparable,,2390560,[484],Sports > American Football,[IAB17-12],2,2,interna,
Vidaa,Mexico,amigas y rivales,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0249115,tvMovie,"Crime,Drama",B,coincide,,2386000,"[331, 333, 647]",Movies > Crime and Mystery Movies | Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
Vidaa,Mexico,kim bok-joo el hada de las pesas,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2381440,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
"Coocaa, a SKYWORTH company",Argentina,wsl contest highlights,surfing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Surfing and Bodyboarding,,,,,no_comparable,,2369760,[505],Sports > Extreme Sports > Surfing and Bodyboarding,[IAB17-37],2,2,interna,contentSeries
Vidaa,Mexico,comedia en tacones,comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2339520,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
OTTera.tv,Mexico,the baddest bad boy,Comedy,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt13840630,tvMiniSeries,Comedy,A,coincide,,2324640,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,amy la nina de la mochila azul,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0389569,tvSeries,"Drama,Family",A,coincide,,2318800,"[647, 645, 642]",Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,cuna de lobos 1986,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2311520,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,because this is my first life,Drama,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt7278588,tvSeries,"Comedy,Drama,Romance",A,coincide,vertical,2307680,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,gata salvaje,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0327759,tvSeries,"Drama,Romance",A,coincide,,2303680,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
AWG Media,Mexico,la fuerza del deseo,drama,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt0087305,tvSeries,"Drama,Romance",B,coincide,,2283360,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,amores que fuimos,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2267200,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Ex.co (oRTB/CTV),Mexico,templemaze,Action,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,2238720,[640],Television,[IAB1-7],1,2,interna,contentSeries
Vidaa,Mexico,yo no creo en los hombres,drama,[IAB12],News,externa,contradice,vertical:noticias,tt3980946,tvSeries,Drama,B,coincide,,2223920,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,risa picante,comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2203840,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,los ricos tambien lloran 1979,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2185760,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Mexico,dread the unsolved,Horror,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt13415912,tvMiniSeries,"Horror,Mystery",A,coincide,,2169600,[640],Television,[IAB1-7],2,2,externa,imdb
