Publisher,Country,contentTitle,contentGenre,contentCategory,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
TCL ADs (APAC),Mexico,the night never sleeps: trailer,"action,thriller",[-7],,,,,tt2137381,movie,"Action,Drama",A,coincide,,477440,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
PML Digital,Chile,goliad uprising: trailer,Sci-Fi,[-7],,,,,tt2023497,movie,"Sci-Fi,Thriller",A,coincide,,471040,"[327, 331]",Movies > Science Fiction Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
Roku - oRTB,Mexico,roku,drama,"[IAB1-7, IAB11, IAB12]","Television | Law, Gov't & Politics | News",interna,contradice,vertical:noticias;vertical:politica,,,,,no_comparable,,469760,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],2,2,interna,
iion Pty Ltd,Mexico,10 años con bebe,Documentary,[-7],,,,,tt5268896,movie,Documentary,A,coincide,,466400,[332],Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,should've put a ring on it,Drama,[-7],,,,,tt1941648,movie,Comedy,A,no_coincide,,464480,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
PML Digital,Chile,mermaid's curse 2,Horror,[-7],,,,,tt32658507,movie,Horror,A,coincide,,464320,[336],Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,the adventures of paula peril: trailer,Action,[-7],,,,,tt3916634,movie,"Action,Adventure,Mystery",A,coincide,,461280,"[325, 331]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
TCL ADS - Springserve,Mexico,spray paint simulator - official nintendo switch announcement trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,460320,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Mexico,los%20extraterretres%20regresan,Sci-Fi,[-7],,,,,,,,,no_comparable,,456960,"[327, 652]",Movies > Science Fiction Movies | Television > Science Fiction TV,[IAB1],0,2,interna,
TCL ADS - Springserve,Argentina,hide and bleed: trailer,Horror,[-7],,,,,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,,455520,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,amityville scarecrow 2,Horror,[-7],,,,,tt15710808,video,Horror,A,coincide,,455200,[336],Movies > Horror Movies,[IAB1],0,2,externa,
iion Pty Ltd,Colombia,burger,Not Applicable,[-7],,,,,tt3315732,short,"Drama,Short",D,no_comparable,,450880,,,[IAB1],0,0,ninguna,
OTTera.tv,Guatemala,catalunya �ber alles!,drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,448160,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Argentina,satin,Not Applicable,[-7],,,,,tt0433397,movie,"Comedy,Drama,Music",B,sin_genero_declarado,,444320,[338],Music and Audio,[IAB1-6],0,1,externa,imdb
TCL ADS - Springserve,Mexico,cole,drama%2cdrama%2chistory,[-7],,,,,tt2784480,movie,"Biography,Documentary,Drama",B,sin_genero_declarado,,443840,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Chile,the expedition tapes_trailer,Documentary,[-7],,,,,,,,,no_comparable,,443200,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
TCL ADS - Springserve,Mexico,28 years later - official trailer 2,Not Applicable,[-7],,,,,,,,,no_comparable,,442560,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Mexico,switchin' the script,Romance,[-7],,,,,tt2243555,movie,Comedy,A,no_coincide,,439520,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,capital (charlotte ritchie),Comedy,[-7],,,,,,,,,no_comparable,,438560,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],0,2,interna,
TCL ADS - Springserve,Mexico,born%20to%20be%20mild,documentary%2cdocumentary%2cshort%2ccomedy%2cfamily,[-7],,,,,tt4461870,short,"Comedy,Documentary,Family",A,sin_genero_declarado,,436480,"[330, 646, 332, 648, 334, 645]",Movies > Comedy Movies | Television > Comedy TV | Movies > Documentary Movies | Television > Factual TV | Movies > Family and Children Movies | Television > Children's TV,[IAB1],0,2,externa,
TCL ADS - Springserve,Mexico,let me in 2_trailer,horror,[-7],,,,,,,,,no_comparable,,430400,[336],Movies > Horror Movies,[IAB1],0,2,interna,
OTTera.tv,Mexico,1745 (clive russell),"drama,history",[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,430400,"[332, 648, 333, 647]",Movies > Documentary Movies | Television > Factual TV | Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Mexico,la isla mínima,Crime,[IAB1],Arts & Entertainment,externa,compatible,generico,tt3253930,movie,"Crime,Mystery,Thriller",A,coincide,,426560,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Mexico,a story for happy,"action,drama,mystery",[-7],,,,,tt3884392,short,"Drama,Short",A,coincide,,422560,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
TCL ADs (APAC),Mexico,advice i'd give to my younger self - kirsti hadley,videos,[-7],,,,,,,,,no_comparable,,422240,,,[IAB1],0,0,ninguna,
PML Digital,Chile,black dust,"drama,drama,short,history",[-7],,,,,tt2361163,short,"Drama,History,Short",B,coincide,,422080,"[333, 647, 332, 648]",Movies > Drama Movies | Television > Drama TV | Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,externa,
Roku - oRTB,Mexico,Not Applicable,reality,[IAB1-7],Television,interna,coincide,,,,,,no_comparable,,417120,[651],Television > Reality TV,[IAB1-7],2,3,interna,contentSeries
OTTera.tv,Colombia,run,Thriller,[IAB1],Arts & Entertainment,externa,compatible,generico,tt8633478,movie,"Drama,Horror,Mystery",B,coincide,,411040,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Guatemala,humble pie,Drama,[-7],,,,,tt0790612,movie,"Comedy,Drama",B,coincide,,408240,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
PML Digital,Chile,christmas eve: trailer,drama,[-7],,,,,tt0039266,movie,"Comedy,Drama",B,coincide,,407680,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Vidaa,Mexico,a que no me dejas,drama,[IAB12],News,externa,contradice,vertical:noticias,tt4872292,tvSeries,Drama,A,coincide,,400400,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
iion Pty Ltd,Colombia,the ribbon,Drama,[-7],,,,,tt29456434,movie,Drama,B,coincide,,399040,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Televisa Univision via SpringServe,Guatemala,la vecina,Comedy,[-7],,,,,tt4696338,tvSeries,"Comedy,Drama,Romance",A,coincide,,397920,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],0,3,externa,imdb
iion Pty Ltd,Peru,hustle,Comedy,[-7],,,,,tt8009428,movie,"Comedy,Drama,Sport",B,coincide,,395840,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,young mr. lincoln: trailer,"drama,biography",[-7],,,,,tt0032155,movie,"Biography,Drama",A,coincide,,393600,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
AWG Media,Argentina,glitchplus,entertainment,[IAB12],News,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,392480,,,,1,1,ninguna,
OTTera.tv,Uruguay,cashpoint,"romance,comedy",[-7],,,,,tt5949660,tvSeries,Comedy,B,coincide,,392480,[646],Television > Comedy TV,[IAB1-7],0,3,externa,imdb
OTTera.tv,Mexico,rose%20b%26b,videos,[-7],,,,,,,,,no_comparable,,391200,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,today is gone,Drama,[-7],,,,,tt22097644,movie,Drama,A,coincide,,388640,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,andor: season 2 - official 'win' teaser trailer,other,[-7],,,,,tt9253284,tvSeries,"Adventure,Drama,Fantasy",D,no_comparable,,388000,[640],Television,[IAB1-7],0,2,ninguna,titulo
TCL ADs (APAC),Mexico,salt bike: a year with the baron (narrated by ewan mcgregor),Not Applicable,[-7],,,,,,,,,no_comparable,,387200,,,[IAB1],0,0,ninguna,
PML Digital,Chile,insert coin,documentary,[-7],,,,,tt11916218,movie,Documentary,B,coincide,,386880,[332],Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Mexico,mario kart world direct reactions - nvc 757,"entertainment,gaming & e-sports",[-7],,,,,,,,,no_comparable,,386240,[483],Sports,[IAB17],0,2,interna,
TCL ADs (APAC),Mexico,jaquemate,Thriller,[-7],,,,,,,,,no_comparable,,385280,[331],Movies > Crime and Mystery Movies,[IAB1],0,2,interna,
iion Pty Ltd,Mexico,strait up,Documentary,[-7],,,,,,,,,no_comparable,,383520,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Colombia,sade,Drama,[-7],,,,,tt0023369,movie,Drama,B,coincide,,382880,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Chile,nick,Not Applicable,[IAB1],Arts & Entertainment,externa,compatible,generico,tt8648992,short,"Short,Thriller",B,sin_genero_declarado,,381440,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,externa,
iion Pty Ltd,Mexico,bionic%20bay%20-%20official%20accolades%20trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,379360,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Chile,dark prince: the true story of dracula: trailer,"horror,thriller",[-7],,,,,tt0240793,tvMovie,"Biography,Horror,Thriller",A,coincide,,376640,"[332, 648, 336, 331, 333, 647]",Movies > Documentary Movies | Television > Factual TV | Movies > Horror Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
iion Pty Ltd,Mexico,scandalous,"drama,romance",[-7],,,,,tt2922724,movie,"Drama,Musical,Romance",B,coincide,,375040,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Chile,christmas eve,drama,[-7],,,,,tt0039266,movie,"Comedy,Drama",B,coincide,,374240,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
AWG Media,Mexico,maligno,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt0437179,movie,"Action,Horror,Thriller",B,sin_genero_declarado,,374160,"[325, 336, 331]",Movies > Action and Adventure Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,avulsion,Horror,[-7],,,,,tt7285614,short,"Horror,Short",B,coincide,,374080,[336],Movies > Horror Movies,[IAB1],0,2,externa,
iion Pty Ltd,Argentina,collar,Action,[-7],,,,,tt6338938,short,"Crime,Short,Thriller",B,no_coincide,,369280,[331],Movies > Crime and Mystery Movies,[IAB1],0,2,externa,
OTTera.tv,Uruguay,bringing jazzy to the top,documentary,[-7],,,,,,,,,no_comparable,,367680,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
OTTera.tv,Chile,underdog,Action,[IAB1],Arts & Entertainment,externa,compatible,generico,tt9493708,movie,"Action,Drama,Sport",B,coincide,,366240,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Colombia,the tingler,Horror,[-7],,,,,tt0053363,movie,"Horror,Sci-Fi",A,coincide,,365760,"[336, 327, 331]",Movies > Horror Movies | Movies > Science Fiction Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,daredevil: born again has found the perfect punisher villain,Documentary,[-7],,,,,,,,,no_comparable,,364800,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
Televisa Univision via SpringServe,Mexico,luchando por mi vida,drama,[-7],,,,,,,,,no_comparable,,364320,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
OTTera.tv,Chile,duck camp dinners season 1,Adventure,[IAB1],Arts & Entertainment,externa,compatible,generico,tt35146256,tvSeries,Reality-TV,A,no_coincide,,364160,[651],Television > Reality TV,[IAB1-7],1,3,externa,titulo
Select Plus PTE LTD (CTV),Mexico,beast no more: trailer,drama,[-7],,,,,tt4634402,movie,"Horror,Thriller",A,no_coincide,,363200,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,meme jam 4,Entertainment,[-7],,,,,,,,,no_comparable,,361600,,,[IAB1],0,1,ninguna,
TCL ADs (APAC),Mexico,klimt_trailer,Biography,[-7],,,,,,,,,no_comparable,,359680,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
iion Pty Ltd,Argentina,knight club,Action,[-7],,,,,tt0259386,movie,"Action,Drama,Thriller",B,coincide,,359360,"[325, 333, 331]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,disturbed,"horror,drama",[-7],,,,,tt0089881,movie,"Action,Drama,War",B,coincide,,358080,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Panama,the harbortown bobber,"documentary,biography,action,adventure,sports",[-7],,,,,tt1562884,movie,"Action,Adventure,Documentary",A,coincide,,356000,[483],Sports,[IAB17],0,1,externa,imdb
iion Pty Ltd,Argentina,if you think you're lonely now,Thriller,[-7],,,,,tt21277054,movie,"Crime,Thriller",A,coincide,,355040,[331],Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Ecuador,recuerdo,Horror,[-7],,,,,tt3704050,movie,"Drama,Mystery,Thriller",D,no_comparable,,354400,[336],Movies > Horror Movies,[IAB1],0,2,interna,
iion Pty Ltd,Mexico,jaquemate,Thriller,[-7],,,,,,,,,no_comparable,,349920,[331],Movies > Crime and Mystery Movies,[IAB1],0,2,interna,
iion Pty Ltd,Mexico,born to be mild,Not Applicable,[-7],,,,,tt4461870,short,"Comedy,Documentary,Family",A,sin_genero_declarado,,348800,"[330, 646, 332, 648, 334, 645]",Movies > Comedy Movies | Television > Comedy TV | Movies > Documentary Movies | Television > Factual TV | Movies > Family and Children Movies | Television > Children's TV,[IAB1],0,2,externa,
OTTera.tv,Chile,krubeck,"nature,travel",[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,348640,,,,1,1,interna,
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,hijas de la luna y la familia cambio,drama,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,interna,compatible,generico,,,,,no_comparable,vertical,345120,[333],Movies > Drama Movies,[IAB1-5],2,3,interna,declarado
OTTera.tv,Venezuela,the buddy cop,"action,crime,comedy",[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt20412912,movie,Comedy,A,coincide,,343200,[330],Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
"Coocaa, a SKYWORTH company",Venezuela,rehnaa hai terre dil mein,"romance,drama,musical",[IAB1-5],Movies,externa,coincide,,tt0299108,movie,"Comedy,Drama,Musical",A,coincide,,341760,,,,2,2,externa,imdb
Connekt Media (oRTB CTV),Mexico,Not Applicable,Crime,[-7],,,,,,,,,no_comparable,,338720,[331],Movies > Crime and Mystery Movies,[IAB1],0,2,interna,
TCL ADS - Springserve,Chile,darling. darling. wendy,"drama,fantasy",[-7],,,,,tt7345932,short,"Drama,Fantasy,Short",A,coincide,,338400,"[333, 647, 335]",Movies > Drama Movies | Television > Drama TV | Movies > Fantasy Movies,[IAB1],0,2,externa,
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,companion: trailer,Action,[-7],,,,,tt12358476,short,"Drama,Fantasy,Horror",B,no_coincide,,336000,"[333, 647, 335, 336]",Movies > Drama Movies | Television > Drama TV | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1],0,2,externa,
iion Pty Ltd,Colombia,bitter/sweet: trailer,Drama,[-7],,,,,tt0805494,tvMovie,"Comedy,Drama",B,coincide,,335680,"[330, 646, 333, 647]",Movies > Comedy Movies | Television > Comedy TV | Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
Philo - Publica,Puerto Rico,Not Applicable,Not Applicable,[-7],,,,,,,,,no_comparable,,334560,,,[IAB1],0,0,ninguna,
OTTera.tv,Mexico,jesse james y los asaltantes de quantrill,Western,[-7],,,,,,,,,no_comparable,,334400,,,[IAB1],0,1,interna,
iion Pty Ltd,Chile,om nom,Not Applicable,[-7],,,,,tt4643420,tvSeries,"Action,Adventure,Animation",C,no_comparable,,333920,,,[IAB1],0,0,ninguna,
TCL ADs (APAC),Chile,no te desvanezcas,Drama,[-7],,,,,,,,,no_comparable,,333120,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
"Coocaa, a SKYWORTH company",Venezuela,every dale earnhardt win,"sports,motorsports,nascarcupseries,nascar,carracing,ovaltrackracing",[IAB17-1],Auto Racing,interna,coincide,,,,,,no_comparable,,332480,,,,2,2,interna,
METAX SOFTWARE PTE. LTD.,Bolivia,euronews,news,[IAB12],News,interna,coincide,,,,,,no_comparable,,331200,,,,1,1,interna,
OTTera.tv,Chile,the light of the moon: trailer,drama,[-7],,,,,tt5047336,movie,Drama,A,coincide,,330560,"[333, 328]",Movies > Drama Movies | Movies > Indie and Arthouse Movies,[IAB1-5],0,3,externa,imdb
TCL ADs (APAC),Colombia,the winter lake,"drama,thriller,mystery",[-7],,,,,tt9778348,movie,"Drama,Mystery,Thriller",A,coincide,,330400,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
"Coocaa, a SKYWORTH company",Chile,formula 1 renault eurocup round 2,sports & games,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,327840,[518],Sports > Auto Racing,[IAB17-1],1,2,interna,contentSeries
iion Pty Ltd,Argentina,obsessão fatal,Drama,[-7],,,,,tt0105699,movie,"Crime,Drama,Thriller",B,coincide,,327840,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Aluna Limited,Argentina,what a girl wants,Drama,[-7],,,,,tt0286788,movie,"Comedy,Drama,Family",B,coincide,,325200,"[330, 333, 334]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Family and Children Movies,[IAB1-5],0,3,externa,imdb
"Coocaa, a SKYWORTH company",Venezuela,ep 77 cool aid,"animation,family,sport","[IAB1-7, IAB17-12]",Television | Football,interna,coincide,,,,,,no_comparable,,324480,,,,2,2,interna,contentSeries
iion Pty Ltd,Colombia,the assassinator_trailer,Action,[-7],,,,,,,,,no_comparable,,324480,[325],Movies > Action and Adventure Movies,[IAB1],0,2,interna,
iion Pty Ltd,Mexico,star wars: the old republic - official darth malgus teaser trailer,Not Applicable,[-7],,,,,,,,,no_comparable,,320160,,,[IAB1],0,0,ninguna,
OTTera.tv,Colombia,bats,Horror,[-7],,,,,tt11953368,movie,"Drama,Horror",B,coincide,,320000,"[333, 336]",Movies > Drama Movies | Movies > Horror Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Chile,sade,Drama,[-7],,,,,tt0023369,movie,Drama,B,coincide,,319680,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Televisa Univision via OB,Mexico,Not Applicable,"factual tv,reality tv",[-7],,,,,,,,,no_comparable,,319200,[651],Television > Reality TV,[IAB1-7],0,3,interna,genero
Select Plus PTE LTD (CTV),Colombia,alina (alia shawkat),Drama,[-7],,,,,,,,,no_comparable,,318400,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
iion Pty Ltd,Colombia,muddled,"romance,drama",[-7],,,,,tt15765428,movie,Drama,A,coincide,,315200,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Chile,retrovisión,Drama,[-7],,,,,tt35673904,short,"Short,Thriller",B,no_coincide,,313920,[331],Movies > Crime and Mystery Movies,[IAB1],0,2,externa,
AWG Media,Colombia,afwahbaaz,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,310240,[640],Television,[IAB1-7],1,2,serie,contentSeries
OTTera.tv,Costa Rica,strange affection,Romance,[-7],,,,,tt0050934,movie,"Crime,Drama",A,no_coincide,,306880,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Colombia,antony & cleopatra,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0068920,movie,"Drama,History",B,coincide,,303840,"[333, 332]",Movies > Drama Movies | Movies > Documentary Movies,[IAB1-5],1,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,clase 406,drama,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt0327274,tvSeries,"Comedy,Crime,Drama",A,coincide,vertical,301600,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
iion Pty Ltd,Peru,tetris,Not Applicable,[-7],,,,,tt12758060,movie,"Biography,Drama,History",D,no_comparable,,299840,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,love is the drug: trailer,Thriller,[-7],,,,,tt0266732,movie,Drama,B,no_coincide,,299840,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
OTTera.tv,Ecuador,a story for happy,"action,drama,mystery",[-7],,,,,tt3884392,short,"Drama,Short",A,coincide,,298880,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
Select Plus PTE LTD (CTV),Colombia,crack,Comedy,[-7],,,,,tt4424356,short,"Comedy,Crime,Drama",B,coincide,,296800,"[330, 646, 331, 333, 647]",Movies > Comedy Movies | Television > Comedy TV | Movies > Crime and Mystery Movies | Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
"Coocaa, a SKYWORTH company",Peru,dj central tv - season 02. ep. 3,Entertainment,[IAB1-6],Music,interna,compatible,generico,,,,,no_comparable,,293120,[640],Television,[IAB1-7],1,2,ninguna,titulo
OTTera.tv,Colombia,para verte mejor,Drama,[-7],,,,,tt7180378,tvSeries,"Drama,Romance,Thriller",A,coincide,,292800,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],0,3,externa,imdb
iion Pty Ltd,Chile,m.i.a. a greater evil: trailer,Horror,[-7],,,,,tt7108862,movie,"Drama,Horror,Mystery",A,coincide,,292160,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
TCL ADS - Springserve,Mexico,15/love_1,Comedy,[-7],,,,,,,,,no_comparable,,290240,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Mexico,before she says yes,drama,[-7],,,,,,,,,no_comparable,,287840,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
iion Pty Ltd,Argentina,hatchback,"romance,comedy",[-7],,,,,tt5982922,movie,Comedy,B,coincide,,287040,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Chile,monsters. marriage. and murder in manchvegas: trailer,Comedy,[-7],,,,,tt1463411,video,"Adventure,Comedy",A,coincide,,286880,"[325, 330, 646]",Movies > Action and Adventure Movies | Movies > Comedy Movies | Television > Comedy TV,[IAB1],0,2,externa,
Select Plus PTE LTD (CTV),Colombia,antony & cleopatra,Drama,[-7],,,,,tt0068920,movie,"Drama,History",B,coincide,,282880,"[333, 332]",Movies > Drama Movies | Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
AWG Media,Chile,every dale earnhardt win,"sports,motorsports,nascarcupseries,nascar,carracing,ovaltrackracing",[IAB17-1],Auto Racing,interna,coincide,,,,,,no_comparable,,282080,,,,2,2,interna,
iion Pty Ltd,Chile,múltiples sarcasmos,Drama,[-7],,,,,tt0984210,movie,"Comedy,Drama,Romance",A,coincide,,281600,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
AWG Media,Chile,martina vs 10 nerds - podpaquera,entertainment,[IAB9],Hobbies & Interests,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,280480,[640],Television,[IAB1-7],1,2,serie,contentSeries
OTTera.tv,Colombia,alma,"anime,fantasy,short,horror,mystery",[-7],,,,,tt1490530,short,"Animation,Fantasy,Horror",B,coincide,,280000,"[329, 641, 335, 336, 331]",Movies > Animation Movies | Television > Animation TV | Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1],0,2,externa,
iion Pty Ltd,Argentina,carried away: trailer,Drama,[-7],,,,,tt0115837,movie,"Drama,Romance",B,coincide,,278720,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
Vidaa,Argentina,tres veces ana,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5378734,tvSeries,"Drama,Romance",B,coincide,,277920,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Televisa Univision via SpringServe,Mexico,liga mx,Sports,[-7],,,,,,,,,no_comparable,,277440,[533],Sports > Soccer,[IAB17-44],0,2,interna,
iion Pty Ltd,Chile,curve,Not Applicable,[-7],,,,,tt3212904,movie,"Horror,Thriller",B,sin_genero_declarado,,270240,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,hello kitty island adventure - official imagination celebration trailer,other,[-7],,,,,,,,,no_comparable,,268960,,,[IAB1],0,1,ninguna,
iion Pty Ltd,Colombia,7th commandment,"drama,romance",[-7],,,,,,,,,no_comparable,,268640,"[333, 647, 326]",Movies > Drama Movies | Television > Drama TV | Movies > Romance Movies,[IAB1],0,2,interna,
TCL ADs (APAC),Mexico,the%20seed%3a%20trailer,Not Applicable,[-7],,,,,tt13892494,movie,"Drama,Thriller",B,sin_genero_declarado,,267200,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Argentina,by deception,Thriller,[-7],,,,,tt2231058,movie,Thriller,A,coincide,,266240,[331],Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
