Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
TCL ADS - Springserve,Argentina,carried away: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt0115837,movie,"Drama,Romance",B,coincide,,299280,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Panama,the cofiin salesman,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,298560,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,contigo si,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt15295244,tvSeries,Drama,A,coincide,,296640,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
OTTera.tv,Guatemala,ovid and the art of love: trailer,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt4875674,movie,Drama,A,coincide,,294240,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Chile,the dream hat,Movies,[IAB1-5],Movies,interna,coincide,,tt36353864,movie,Animation,D,no_comparable,,293120,,,,2,2,ninguna,declarado
iion Pty Ltd,Argentina,stray,Drama,[IAB1-5],Movies,externa,coincide,,tt11905922,movie,Documentary,B,no_coincide,,293040,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Argentina,catalunya �ber alles!,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,288720,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,velo de novia,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0380152,tvSeries,"Drama,Romance",B,coincide,,288000,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,contra viento y marea,Drama,[IAB1-5],Movies,externa,coincide,,tt0115751,movie,Drama,B,coincide,,287360,"[333, 328, 326]",Movies > Drama Movies | Movies > Indie and Arthouse Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Argentina,babybus good habit songs,Children,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,286080,"[334, 645]",Movies > Family and Children Movies | Television > Children's TV,[IAB1],1,2,interna,
Vidaa  APAC Hisense Headquarter,Mexico,Not Applicable,Nature,[IAB12],News,interna,compatible,generico,,,,,no_comparable,,285440,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
Canela Media via Springserve,Mexico,los hijos de maría morales,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt0044707,movie,"Comedy,Drama,Western",A,sin_genero_declarado,,283840,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Chile,kicking off: trailer,Crime,[IAB1-5],Movies,externa,coincide,,tt3703750,movie,"Comedy,Crime,Sport",B,coincide,,283040,"[330, 331]",Movies > Comedy Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Argentina,as%20one%20%28neil%20morrissey%29,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,282560,,,,1,1,ninguna,
iion Pty Ltd,Chile,ombligo,Comedy,[IAB1-5],Movies,externa,coincide,,tt13297994,movie,Comedy,B,coincide,,274080,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Colombia,chicken stew season 7,Anime,[IAB1-7],Television,externa,coincide,,tt3356808,tvSeries,"Action,Animation,Comedy",A,coincide,,272640,"[641, 646]",Television > Animation TV | Television > Comedy TV,[IAB1-7],2,3,externa,titulo
TCL ADs (APAC),Chile,sinners video review,Not Applicable,,,,,,,,,,no_comparable,,272160,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Mexico,room 207_season 1,Not Applicable,,,,,,,,,,no_comparable,,270720,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Argentina,hordes of hunger - official early access release date trailer,Not Applicable,,,,,,,,,,no_comparable,,269600,,,[IAB1],0,0,ninguna,
TCL ADs (APAC),Chile,spray paint simulator - official nintendo switch announcement trailer,Not Applicable,,,,,,,,,,no_comparable,,265760,,,[IAB1],0,0,ninguna,
TCL ADs (APAC),Ecuador,la fugitiva 3,Thriller,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,264000,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Peru,obsessão fatal,Drama,[IAB1-5],Movies,externa,coincide,,tt0105699,movie,"Crime,Drama,Thriller",B,coincide,,263520,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,spy penguin season 1,Children,[IAB1-7],Television,interna,coincide,,tt11328836,tvMiniSeries,Animation,C,no_comparable,,262720,[645],Television > Children's TV,[IAB1-7],2,3,interna,titulo
Select Plus PTE LTD (CTV),Chile,tears & love,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,262560,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,elina and the enchanted forest season 1,Entertainment,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,261920,[640],Television,[IAB1-7],1,2,ninguna,titulo
iion Pty Ltd,Colombia,fritz coleman - unassisted living live: trailer,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,260960,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
METAX SOFTWARE PTE. LTD.,Paraguay,cinemás,Not Applicable,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,ninguna,no_evaluable,sin_evidencia,tt1503022,tvSeries,Talk-Show,D,no_comparable,,259680,,,,2,2,ninguna,declarado
Select Plus PTE LTD (CTV),Mexico,chai chai season 1,Anime,[IAB1],Arts & Entertainment,interna,compatible,generico,tt6443382,tvSeries,Animation,C,no_comparable,,257920,[641],Television > Animation TV,[IAB1-7],1,3,interna,titulo
iion Pty Ltd,Mexico,09 dic 2022,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,256800,,,,1,1,ninguna,
TCL ADS - Springserve,Mexico,docsville,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,256320,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
OTTera.tv,Argentina,o último duende,Adventure,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,256160,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,devils prey_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,255360,[336],Movies > Horror Movies,[IAB1],1,2,interna,
OTTera.tv,Ecuador,смешарики. новый год,Children,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,253920,"[334, 645]",Movies > Family and Children Movies | Television > Children's TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Argentina,confection (esther smith & tony way),Not Applicable,,,,,,,,,,no_comparable,,252480,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Argentina,chompy and the girls,Horror,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt7885428,movie,"Comedy,Horror",A,coincide,,246960,"[330, 336]",Movies > Comedy Movies | Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Venezuela,kaprice 2: the rise of mike g,Action,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,246560,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
OTTera.tv,Ecuador,lago fantasma,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,244800,[336],Movies > Horror Movies,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,despierta  09 nov 2022,Not Applicable,,,,,,,,,,no_comparable,,244800,,,[IAB1],0,0,ninguna,
OTTera.tv,Argentina,fortnite%20x%20undertaker%20-%20official%20trailer,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,243200,,,,1,1,ninguna,
Select Plus PTE LTD (CTV),Mexico,mondoyan season 1,Anime,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,242720,[641],Television > Animation TV,[IAB1-7],1,3,interna,titulo
iion Pty Ltd,Argentina,hide and bleed: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,,242240,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,rash_trailer,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,240160,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADs (APAC),Argentina,take out girl,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt10816000,movie,Drama,A,coincide,,239520,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
AWG Media,Argentina,market overtime,News,[IAB3],Business,externa,compatible,generico,tt11919090,tvSeries,Talk-Show,A,sin_genero_declarado,,239360,,,,1,1,externa,imdb
OTTera.tv,Venezuela,children of the grave: trailer,Horror,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt0926758,tvMovie,"Documentary,Horror,Thriller",A,coincide,,238880,"[332, 648, 336, 331]",Movies > Documentary Movies | Television > Factual TV | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1],1,2,externa,
iion Pty Ltd,Mexico,liquid bridge: trailer,Action,[IAB1-5],Movies,externa,coincide,,tt0365443,movie,"Action,Drama",A,coincide,,238400,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,mi corazon es tuyo,Comedy,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt3825904,tvSeries,"Comedy,Romance",A,coincide,vertical,238160,"[646, 642]",Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
OTTera.tv,Venezuela,mario kart world - game overview,Not Applicable,[IAB1-22],Arts & Entertainment (tier 2 inexistente),ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,235520,,,,1,1,ninguna,
Pluto LATAM via SpringServe,Bolivia,Not Applicable,Anime,"[329, 641]",Movies > Animation Movies | Television > Animation TV,interna,coincide,,,,,,no_comparable,,235360,,,,3,3,interna,
TCL ADs (APAC),Argentina,capturados,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt0023872,movie,"Drama,Romance,War",A,coincide,,234480,"[333, 326, 325]",Movies > Drama Movies | Movies > Romance Movies | Movies > Action and Adventure Movies,[IAB1-5],1,3,externa,imdb
TCL ADS - Springserve,Chile,amerigeddon,Action,[IAB1-5],Movies,externa,coincide,,tt4059702,movie,"Action,Adventure,Drama",A,coincide,,233920,"[325, 333]",Movies > Action and Adventure Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Roku - oRTB,Puerto Rico,Not Applicable,Action,"[IAB1-5, IAB1-7, IAB11, IAB12]","Movies | Television | Law, Gov't & Politics | News",interna,contradice,vertical:noticias;vertical:politica,,,,,no_comparable,,231040,[325],Movies > Action and Adventure Movies,[IAB1],2,2,interna,
TCL ADs (APAC),Ecuador,run,Thriller,[IAB1-5],Movies,externa,coincide,,tt8633478,movie,"Drama,Horror,Mystery",B,coincide,,229120,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Peru,night girlz,Thriller,[IAB1],Arts & Entertainment,interna,compatible,generico,tt21923656,movie,Crime,C,no_comparable,,227360,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,interna,
OTTera.tv,Peru,big sister’s code,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,226720,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
METAX SOFTWARE PTE. LTD.,Bolivia,cgtn spanish,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,226080,,,,1,1,interna,
TCL ADs (APAC),Chile,beast no more: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt4634402,movie,"Horror,Thriller",A,no_coincide,,223040,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Peru,box playlist,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,222240,,,,1,1,ninguna,
OTTera.tv,Panama,another cancer movie (oliver cooper),Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,220640,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,bibi workshop season 1,Adventure,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,220160,[640],Television,[IAB1-7],1,2,interna,titulo
Select Plus PTE LTD (CTV),Peru,santorini blue: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt0780625,movie,"Comedy,Drama",A,coincide,,219360,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,the winter lake,Drama,[IAB1-5],Movies,externa,coincide,,tt9778348,movie,"Drama,Mystery,Thriller",A,coincide,,217280,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,breathe,Drama,[IAB1-7],Television,externa,coincide,,tt6466208,tvSeries,"Crime,Drama,Thriller",B,coincide,,216160,[647],Television > Drama TV,[IAB1-7],2,3,externa,imdb
iion Pty Ltd,Argentina,brooklyn love stories: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt7038246,movie,"Drama,Romance",A,coincide,,216160,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Panama,transference,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt7159566,movie,"Action,Mystery,Sci-Fi",B,coincide,,215680,"[325, 331, 327]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,heavenquest: a pilgrim's progress,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt5167200,movie,"Action,Adventure,Fantasy",A,sin_genero_declarado,,215040,"[325, 335]",Movies > Action and Adventure Movies | Movies > Fantasy Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Peru,the ribbon,Drama,[IAB1-5],Movies,externa,coincide,,tt29456434,movie,Drama,B,coincide,,213440,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Vidaa  APAC Hisense Headquarter,Mexico,el renacer de luna,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt40588864,tvSeries,Drama,A,coincide,vertical,213200,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
OTTera.tv,Ecuador,real stories with christ - season three,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,213120,[647],Television > Drama TV,[IAB1-7],1,3,interna,titulo
OTTera.tv,Peru,penance lane: trailer,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt1964995,movie,Horror,A,no_coincide,,213120,[336],Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Colombia,tennis channel spain,Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,212960,[539],Sports > Tennis,[IAB17-40],1,2,interna,
iion Pty Ltd,Peru,allhallowtide,Horror,[IAB1-5],Movies,externa,compatible,generico,tt5755234,short,"Comedy,Horror,Short",A,coincide,,212480,"[330, 336]",Movies > Comedy Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la muerte como herencia,Crime,[IAB1-5],Movies,interna,compatible,generico,,,,,no_comparable,,211040,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,interna,declarado
OTTera.tv,Mexico,chillnobyl%3a%20trailer,Documentary,[IAB1],Arts & Entertainment,externa,compatible,generico,tt30818624,movie,Documentary,A,coincide,,210880,[332],Movies > Documentary Movies,[IAB1-5],1,3,externa,imdb
AWG Media,Ecuador,veja documentários - henry borel - sonho. decepção e tragédia,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,210880,[648],Television > Factual TV,[IAB1-7],1,3,interna,contentSeries
iion Pty Ltd,Argentina,feeling butterflies,Family,[IAB1-7],Television,externa,compatible,generico,tt18313970,tvMovie,"Comedy,Drama,Romance",A,no_coincide,,210240,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],2,3,externa,declarado
iion Pty Ltd,Mexico,friends%20only,Family,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt15680876,movie,"Drama,Romance",A,no_coincide,,209920,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,the harbortown bobber,Documentary,[IAB1-5],Movies,externa,coincide,,tt1562884,movie,"Action,Adventure,Documentary",A,coincide,,209760,"[325, 332]",Movies > Action and Adventure Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Costa Rica,this train,Drama,[IAB1-5],Movies,externa,coincide,,tt27716903,movie,Drama,B,coincide,,209440,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Peru,amityville: the evil escapes,Horror,[IAB1-5],Movies,externa,compatible,generico,tt0096808,tvMovie,Horror,A,coincide,,209120,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
OTTera.tv,Argentina,exhaustion,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,tt11000720,short,"Drama,Short",D,no_comparable,,206400,,,,1,1,ninguna,
METAX SOFTWARE PTE. LTD.,Argentina,freetv drama,Not Applicable,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,205120,,,,2,2,ninguna,declarado
Select Plus PTE LTD (CTV),Colombia,the prayer circle,Drama,[IAB1-5],Movies,externa,coincide,,tt2550988,movie,Drama,A,coincide,,204480,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,quinceanera,Drama,[IAB1-5],Movies,externa,coincide,,tt0451176,movie,Drama,B,coincide,,203360,"[333, 334]",Movies > Drama Movies | Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Argentina,things i could never tell my mother: trailer,Documentary,[IAB1-5],Movies,externa,coincide,,tt23026294,movie,Documentary,A,coincide,,203040,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,this train,Drama,[IAB1-5],Movies,externa,coincide,,tt27716903,movie,Drama,B,coincide,,202880,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Ecuador,focus,Entertainment,[IAB1-5],Movies,externa,compatible,generico,tt6815862,video,"Music,Short",B,sin_genero_declarado,,202240,,,,2,2,externa,declarado
iion Pty Ltd,Colombia,a short documentary about people fighting,Documentary,[IAB1-5],Movies,externa,compatible,generico,tt8458412,short,"Comedy,Documentary,Short",A,coincide,,201920,"[330, 332]",Movies > Comedy Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,declarado
TCL ADS - Springserve,Mexico,the water witch,Mystery,[IAB1],Arts & Entertainment,interna,compatible,generico,tt0052289,movie,Horror,D,no_comparable,,201600,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,interna,
"SpringServe, LLC",Venezuela,Not Applicable,Cooking,[IAB8],Food & Drink,interna,compatible,generico,,,,,no_comparable,,199440,,,,1,1,interna,
Vidaa  APAC Hisense Headquarter,Guatemala,Not Applicable,Not Applicable,[IAB12],News,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,199280,,,,1,1,ninguna,
iion Pty Ltd,Mexico,cashpoint,Romance,[IAB1-7],Television,externa,coincide,,tt5949660,tvSeries,Comedy,B,no_coincide,,199200,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
TCL ADS - Springserve,Mexico,antony & cleopatra,Drama,[IAB1-5],Movies,externa,coincide,,tt0068920,movie,"Drama,History",B,coincide,,198240,"[333, 332]",Movies > Drama Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Panama,la veganza de la bruja,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,197600,[336],Movies > Horror Movies,[IAB1],1,2,interna,
TCL ADs (APAC),Colombia,two heartbeats,Romance,[IAB1-5],Movies,externa,coincide,,tt0142846,movie,Drama,A,no_coincide,,196480,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
PML Digital,Chile,scifi world,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,196000,,,,1,1,ninguna,
AWG Media,Chile,the european debrief,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,196000,,,,1,1,interna,contentSeries
Select Plus PTE LTD (CTV),Mexico,zack snyder's justice league l digital red carpet premiere,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,195840,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Ecuador,son of dracula,Horror,[IAB1-5],Movies,externa,coincide,,tt0036376,movie,"Drama,Fantasy,Horror",B,coincide,,195520,"[333, 335, 336]",Movies > Drama Movies | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,e3. next stop mars,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,194240,[648],Television > Factual TV,[IAB1-7],1,3,interna,titulo
OTTera.tv,Chile,melissa,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0156788,movie,Drama,B,coincide,,193600,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,bend don't break,Documentary,[IAB1-5],Movies,externa,coincide,,tt7978238,movie,"Documentary,Sport",B,coincide,,193600,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,arlequín: bellezas traicioneras,Romance,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,193440,[326],Movies > Romance Movies,[IAB1],1,2,interna,
