Publisher,Country,contentTitle,contentGenre,contentCategory,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Vidaa,Mexico,like la leyenda,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt9001656,tvSeries,"Drama,Romance",A,coincide,,9233600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,el manantial,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0041386,movie,"Drama,Romance",B,coincide,,9223280,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,el color de la pasion,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3571894,tvSeries,"Drama,Romance",B,coincide,,8986240,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,las tontas no van al cielo,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1149586,tvSeries,"Comedy,Romance",A,coincide,,8908080,"[646, 642]",Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,distrito comedia,sitcom,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,8537920,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,goblin el guardian,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,8513040,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,pasion,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1829012,movie,"Drama,Mystery,Thriller",B,coincide,,8485360,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,vivan los ninos,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0331806,tvSeries,"Drama,Family",B,coincide,,8417120,"[647, 645, 642]",Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,tlnovelas,soap,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,8383840,[642],Television > Soap Opera TV,[IAB1-7],1,3,interna,genero
Vidaa,Mexico,el privilegio de amar,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0211849,tvSeries,"Drama,Romance",A,coincide,,8102960,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la hija del mariachi,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0496199,tvSeries,"Drama,Music,Romance",B,coincide,,8018080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,golden multiplex,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,7646640,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,a que no me dejas,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt4872292,tvSeries,Drama,A,coincide,,7573120,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,una familia de diez,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0996011,tvSeries,"Comedy,Family,Romance",A,coincide,,7363040,"[646, 645]",Television > Comedy TV | Television > Children's TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la fuerza del destino,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0118055,movie,"Drama,Romance",B,coincide,,7311360,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,maria mercedes,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0163465,tvSeries,"Drama,Romance",B,coincide,,7259600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,como dice el dicho,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1831897,tvSeries,"Comedy,Drama",A,coincide,vertical,6905040,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,abrazame muy fuerte,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0233092,tvSeries,"Drama,Romance",A,coincide,,6809600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la madrastra 2005,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,6805200,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,los chicos son mejores que las flores,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1370334,tvSeries,"Comedy,Drama,Romance",A,coincide,,6803280,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la herencia un legado de amor,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,6429840,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,los heroes del norte,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1750695,tvSeries,"Comedy,Music,Romance",A,coincide,,6425360,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Roku - oRTB,Puerto Rico,epg,Mystery,"[IAB1-7, IAB11, IAB12]","Television | Law, Gov't & Politics | News",interna,contradice,vertical:noticias;vertical:politica,,,,,no_comparable,,6408640,[331],Movies > Crime and Mystery Movies,[IAB1],2,2,interna,
Vidaa,Mexico,tan cerca de ti nace el amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt41335829,tvSeries,Drama,A,coincide,,6395760,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,de que te quiero te quiero,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt2983896,tvSeries,"Comedy,Drama,Romance",A,coincide,,6382080,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,me robo mi vida,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3659018,tvSeries,Drama,A,coincide,,6367440,[647],Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,amar a muerte,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt8682608,tvSeries,Drama,A,coincide,,6158080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,cadenas de amargura,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0215397,tvSeries,Drama,A,coincide,,5997520,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,de pelicula,comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,5977680,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,moises y los diez mandamientos,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5431016,movie,"Adventure,Drama,Fantasy",B,coincide,,5941440,"[325, 333, 335]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,esmeralda,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0050781,movie,"Drama,Fantasy,Horror",B,coincide,,5920560,"[333, 335, 336]",Movies > Drama Movies | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,hijas de la luna y la familia cambio,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,5469520,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,tres veces ana,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5378734,tvSeries,"Drama,Romance",B,coincide,,5418240,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
AWG Media,Mexico,dos caras,drama,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt1124063,tvSeries,"Comedy,Drama,Romance",B,coincide,,5340080,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,la mentira,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1198385,movie,"Crime,Drama",B,coincide,,5238080,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,las estrellas 1,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,5007680,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,guardian de mi vida,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt40588829,tvSeries,"Drama,Romance",A,coincide,,4987360,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,galanes,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,vertical,4972960,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,triunfo del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1743281,tvSeries,"Drama,Romance,Thriller",A,coincide,,4905360,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,simplemente maria,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0211866,tvSeries,"Drama,Romance",B,coincide,,4894400,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,el amor invencible,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt22188282,tvSeries,Drama,A,coincide,,4891680,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,cuidado con el angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1245565,tvSeries,"Drama,Romance",B,coincide,,4799360,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la duena,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0213342,tvSeries,"Drama,Romance",B,coincide,,4593680,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,clase 406,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0327274,tvSeries,"Comedy,Crime,Drama",A,coincide,,4354000,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,vivo por elena,Drama,[IAB12],News,interna,contradice,vertical:noticias,tt0158439,tvSeries,Romance,C,no_comparable,,4326320,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,la tierra prometida,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2091473,movie,Drama,B,coincide,,4324320,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,miss xv,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2356450,tvSeries,"Comedy,Drama,Musical",A,coincide,,4219520,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la doble vida de estela carrillo,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt6420556,tvSeries,Drama,A,coincide,,4213120,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,las 3 marias,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,vertical,4181600,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,el renacer de luna,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt40588864,tvSeries,Drama,A,coincide,,4130080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,las vias del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0337742,tvSeries,"Crime,Drama,Romance",A,coincide,,4100000,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,la madrastra,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0430766,tvMovie,"Drama,Romance",B,coincide,,4014400,"[333, 647, 326]",Movies > Drama Movies | Television > Drama TV | Movies > Romance Movies,[IAB1],1,2,externa,
Vidaa,Mexico,mar de amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0098273,movie,"Crime,Drama,Mystery",B,coincide,,3982560,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,el derecho de nacer 1981,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3936800,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
METAX SOFTWARE PTE. LTD. (Exchange),Argentina,snow,Outdoors,[IAB17],Sports,externa,contradice,vertical:deportes,tt0425468,tvMovie,"Comedy,Family,Fantasy",B,sin_genero_declarado,vertical,3893120,"[330, 646, 334, 645, 335, 649]",Movies > Comedy Movies | Television > Comedy TV | Movies > Family and Children Movies | Television > Children's TV | Movies > Fantasy Movies | Television > Holiday TV,[IAB1],1,2,externa,
Vidaa,Mexico,sin miedo a la verdad,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt9004294,tvSeries,Drama,A,coincide,,3891120,[647],Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,rosa salvaje,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0211858,tvSeries,"Drama,Romance",A,coincide,,3857600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,pasion y poder,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5060922,tvSeries,Drama,B,coincide,,3838880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,contigo si,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt15295244,tvSeries,Drama,A,coincide,,3819040,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,golden,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3812000,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
METAX SOFTWARE PTE. LTD.,Paraguay,the explorers,Documentary,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt0315003,tvMiniSeries,Documentary,B,coincide,,3794560,[648],Television > Factual TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,la tempestad,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1274300,movie,"Comedy,Drama,Fantasy",B,coincide,,3793200,"[330, 333, 335]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,la rosa de guadalupe - nuevos episodios,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3790800,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,las estrellas 2,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3740480,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,un gancho al corazon,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1285297,tvSeries,"Comedy,Drama,Romance",A,coincide,,3693120,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,mejijico,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3672960,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,carrusel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0049055,movie,"Drama,Fantasy,Musical",B,coincide,,3641840,"[333, 335]",Movies > Drama Movies | Movies > Fantasy Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,perdona nuestros pecados,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt6645602,tvSeries,Drama,B,coincide,,3592080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,valeria y maximiliano,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0212706,tvSeries,"Drama,Romance",A,coincide,,3538880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,dos mujeres un camino,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0222547,tvSeries,Drama,A,coincide,,3491520,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,rosalinda,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0202200,tvSeries,"Drama,Romance",B,coincide,,3482400,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Canela Media via Springserve,Mexico,el secreto de feriha,Soap-Opera,"[IAB1-5, IAB1-7, IAB12]",Movies | Television | News,externa,contradice,vertical:noticias,tt1826071,tvSeries,"Drama,Romance",A,sin_genero_declarado,,3472240,[647],Television > Drama TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,por siempre joan sebastian,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5518674,tvSeries,Drama,A,coincide,,3462480,[647],Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,amores con trampa,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt4469514,tvSeries,"Comedy,Romance",A,coincide,,3312720,"[646, 642]",Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,complices al rescate,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0300748,tvSeries,"Comedy,Drama,Family",A,coincide,,3308960,"[646, 647, 645, 642]",Television > Comedy TV | Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,al diablo con los guapos,drama,[IAB12],News,externa,contradice,vertical:noticias,tt1132292,tvSeries,"Drama,Romance",A,coincide,,3304880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Ex.co (oRTB/CTV),Mexico,dragracing,Sports,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,3202880,[483],Sports,[IAB17],1,1,interna,contentSeries
FUNKE Digital GmbH | Publica,Mexico,dna lover,Drama,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,tt30397416,tvSeries,"Comedy,Romance",C,no_comparable,vertical,3166080,[647],Television > Drama TV,[IAB1-7],1,3,interna,contentSeries
Vidaa,Mexico,golden plus,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,3165280,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,mariana de la noche,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0373562,tvSeries,Drama,B,coincide,,3161600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,amigas y rivales,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0249115,tvMovie,"Crime,Drama",B,coincide,,3039120,"[331, 333, 647]",Movies > Crime and Mystery Movies | Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
Ex.co (oRTB/CTV),Mexico,neonrider,Auto Racing,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,3006320,[518],Sports > Auto Racing,[IAB17-1],1,2,interna,contentSeries
Vidaa,Mexico,la malquerida,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0041624,movie,Drama,B,coincide,,2968560,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,kim bok-joo el hada de las pesas,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2916000,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,gata salvaje,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0327759,tvSeries,"Drama,Romance",A,coincide,,2909840,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,lazos de amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0210426,tvSeries,"Drama,Romance",A,coincide,,2882640,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,de pelicula plus,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2880640,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,muchachitas,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0191705,tvSeries,Drama,A,coincide,,2861440,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Playworks (SpringServe),Mexico,dirtrider,Sports,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,2856800,[483],Sports,[IAB17],1,1,interna,contentSeries
Vidaa,Mexico,cuna de lobos 1986,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2777760,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,amy la nina de la mochila azul,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0389569,tvSeries,"Drama,Family",A,coincide,,2739520,"[647, 645, 642]",Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
OTTera.tv,Mexico,chronic horror,Horror,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt13415674,tvMiniSeries,"Comedy,Horror",A,coincide,,2680320,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,los ricos tambien lloran 1979,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2669360,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,because this is my first life,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt7278588,tvSeries,"Comedy,Drama,Romance",A,coincide,,2662960,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,medicos linea de vida,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt11166096,tvSeries,Drama,A,coincide,,2643120,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,comedia en tacones,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2600240,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Vidaa,Mexico,golden edge,Comedy,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,2494400,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Ex.co (oRTB/CTV),Mexico,templemaze,Action,[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,2445120,[640],Television,[IAB1-7],1,2,interna,contentSeries
Vidaa,Mexico,lola erase una vez,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0970040,tvSeries,"Comedy,Drama,Family",A,coincide,,2442240,"[646, 647, 645, 642]",Television > Comedy TV | Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,fighter compilation,martial arts,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Martial Arts,,,,,no_comparable,,2424160,[520],Sports > Martial Arts,[IAB17-20],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,whitey outlaw outdoors,fishing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Fishing Sports,,,,,no_comparable,,2423680,[511],Sports > Fishing Sports,[IAB17-13],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,weekly game recaps,"sports, nfl, american football, nfl highlights, weekly recap, wild card weekend, 2025 nfl season, game highlights, best plays, football highlights, nfl recap",[IAB17-29],Rugby,interna,contradice,sub:Rugby!=American Football,,,,,no_comparable,,2420160,[484],Sports > American Football,[IAB17-12],2,2,interna,
OTTera.tv,Mexico,dread the unsolved,Horror,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt13415912,tvMiniSeries,"Horror,Mystery",A,coincide,,2407680,[640],Television,[IAB1-7],2,2,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,yamaha's whitetail diaries,hunting,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Hunting and Shooting,,,,,no_comparable,,2407200,[514],Sports > Hunting and Shooting,[IAB17-18],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,livin' the dream with jimmy houston,fishing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Fishing Sports,,,,,no_comparable,,2404320,[511],Sports > Fishing Sports,[IAB17-13],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,jon b. outdoors,fishing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Fishing Sports,,,,,no_comparable,,2403840,[511],Sports > Fishing Sports,[IAB17-13],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,#tournotes,surfing,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Surfing and Bodyboarding,,,,,no_comparable,,2403200,[505],Sports > Extreme Sports > Surfing and Bodyboarding,[IAB17-37],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nfl game center live,"nfl,americanfootball,2025nflseason,wildcardweekend,nflscores,nflhighlights,nflnews,sports,footballupdates,playoffs,gamerecap",[IAB17-29],Rugby,interna,contradice,sub:Rugby!=American Football,,,,,no_comparable,,2392640,[484],Sports > American Football,[IAB17-12],2,2,interna,
"Coocaa, a SKYWORTH company",Argentina,world series of fighting,martial arts,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Martial Arts,,,,,no_comparable,,2391200,[520],Sports > Martial Arts,[IAB17-20],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nfl highlights,"sports, nfl, american football, nfl highlights, weekly recap, wild card weekend, 2025 nfl season, game highlights, best plays, football highlights, nfl recap",[IAB17-29],Rugby,interna,contradice,sub:Rugby!=American Football,,,,,no_comparable,,2390560,[484],Sports > American Football,[IAB17-12],2,2,interna,
Vidaa,Mexico,soltero con hijas,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt10954098,tvSeries,Drama,A,coincide,,2382320,"[647, 646, 642]",Television > Drama TV | Television > Comedy TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
