Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
TCL ADS - Springserve,Mexico,beauty and the beast,Action,[IAB1-5],Movies,externa,coincide,,tt2771200,movie,"Adventure,Family,Fantasy",B,coincide,,1067360,"[325, 334, 335, 333, 326]",Movies > Action and Adventure Movies | Movies > Family and Children Movies | Movies > Fantasy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,a terrível suspeita,Drama,[IAB1-5],Movies,externa,compatible,generico,tt0102901,tvMovie,Drama,A,coincide,,1049760,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
Select Plus PTE LTD (CTV),Argentina,mr d's no thing tales_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1046400,[336],Movies > Horror Movies,[IAB1],1,2,interna,
"Coocaa, a SKYWORTH company",Mexico,the european debrief,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,1038400,,,,1,1,interna,contentSeries
"Coocaa, a SKYWORTH company",Mexico,gail force,Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,1022560,,,,1,1,interna,contentSeries
iion Pty Ltd,Colombia,rnb motion podcast,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,1013280,,,,1,1,ninguna,
TCL ADs (APAC),Mexico,night is coming - official story trailer,Not Applicable,,,,,,,,,,no_comparable,,1011040,,,[IAB1],0,0,ninguna,
OTTera.tv,Chile,love lust and money,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt13582202,movie,Drama,A,coincide,,1007200,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,mi gorda bella,Comedy,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,interna,compatible,generico,tt0352078,tvSeries,"Drama,Romance",C,no_comparable,vertical,954560,[330],Movies > Comedy Movies,[IAB1-5],2,3,interna,declarado
iion Pty Ltd,Mexico,cowboy movies channel,Western,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,902160,,,,1,1,interna,
iion Pty Ltd,Colombia,the strangler,Horror,[IAB1-5],Movies,externa,coincide,,tt0058622,movie,"Crime,Drama,Horror",B,coincide,,880080,"[331, 333, 336]",Movies > Crime and Mystery Movies | Movies > Drama Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,Not Applicable,Not Applicable,,,,,,,,,,no_comparable,,872960,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,freedom wars remastered - official animated trailer,Not Applicable,,,,,,,,,,no_comparable,,871200,,,[IAB1],0,0,ninguna,
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,haus of horror,Horror,"[IAB1, IAB1-4, IAB1-5]",Arts & Entertainment | Humor | Movies,externa,contradice,forma:pelicula!=tv,tt13840526,tvMiniSeries,"Comedy,Horror",A,coincide,forma,863680,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,40 y 20,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt5711512,tvSeries,Comedy,A,coincide,,862880,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Plex TV  via OW OTT,Mexico,Not Applicable,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,860320,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Chile,alfaaz_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,853920,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,all the women i've loved,Comedy,[IAB1-5],Movies,externa,coincide,,tt2047670,movie,Comedy,B,coincide,,853760,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,beyond%20pretense,Drama,[IAB1-5],Movies,externa,coincide,,tt26897168,movie,Drama,A,coincide,,853440,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,the light of the moon: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt5047336,movie,Drama,A,coincide,,847440,"[333, 328]",Movies > Drama Movies | Movies > Indie and Arthouse Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Ecuador,the garfield show,Anime,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,tt1470837,tvSeries,"Adventure,Animation,Comedy",C,no_comparable,,843920,"[329, 641]",Movies > Animation Movies | Television > Animation TV,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Chile,mr d's no thing tales_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,843520,[336],Movies > Horror Movies,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,occ-cast,Not Applicable,,,,,,,,,,no_comparable,,842400,,,[IAB1],0,0,ninguna,
OTTera.tv,Dominican Republic,haus of horror,Horror,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt13840526,tvMiniSeries,"Comedy,Horror",A,coincide,,840320,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Televisa Univision via SpringServe,Mexico,canal vix,Reality,[IAB12],News,interna,compatible,generico,,,,,no_comparable,,839040,[651],Television > Reality TV,[IAB1-7],1,3,interna,genero
iion Pty Ltd,Chile,corazón de león,Romance,[IAB1-5],Movies,externa,coincide,,tt2948472,movie,"Comedy,Drama,Romance",B,coincide,,836240,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,kitchen rebels,Cooking,[IAB8],Food & Drink,interna,compatible,generico,,,,,no_comparable,,817120,,,,1,1,interna,
iion Pty Ltd,Mexico,the water witch: trailer,Mystery,[IAB1],Arts & Entertainment,interna,compatible,generico,tt0052289,movie,Horror,D,no_comparable,,812000,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,bad people,Action,[IAB1-5],Movies,externa,compatible,generico,tt9428786,short,"Action,Drama,History",B,coincide,,811200,"[325, 333, 332]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,declarado
Vidaa,Mexico,Not Applicable,Sitcom,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,805040,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
FUNKE Digital GmbH | Publica,Bolivia,Not Applicable,Religion,[IAB9-26],Sci-Fi & Fantasy,interna,compatible,generico,,,,,no_comparable,,804720,,,,1,1,interna,
iion Pty Ltd,Mexico,the james baldwin speech featured in lovecraft country   hbo max,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,801120,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Costa Rica,doors,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt12483708,movie,Sci-Fi,B,coincide,,793680,[327],Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,rollers: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt9124868,movie,Comedy,B,no_coincide,,778240,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,acantilado,Thriller,[IAB1-5],Movies,externa,coincide,,tt4176928,movie,"Romance,Thriller",B,coincide,,736800,"[326, 331]",Movies > Romance Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,chiefs_1,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,734880,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
iion Pty Ltd,Argentina,besieged,Drama,[IAB1-5],Movies,externa,coincide,,tt0149723,movie,"Drama,Romance",B,coincide,,719840,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Argentina,the wrong number,Drama,[IAB1-5],Movies,externa,coincide,,tt26773792,movie,Drama,B,coincide,,711680,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,cashpoint,Romance,[IAB1-7],Television,externa,coincide,,tt5949660,tvSeries,Comedy,B,no_coincide,,709600,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,ambush at dark canyon,Action,[IAB1-5],Movies,externa,coincide,,tt1887923,movie,"Drama,Western",A,no_coincide,,703680,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,before she says yes,Drama,[IAB1-5],Movies,interna,compatible,generico,,,,,no_comparable,,701280,[333],Movies > Drama Movies,[IAB1-5],2,3,interna,declarado
Select Plus PTE LTD (CTV),Colombia,jack y jill,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,tt0810913,movie,"Comedy,Family",C,no_comparable,,698560,[336],Movies > Horror Movies,[IAB1],1,2,interna,
iion Pty Ltd,Colombia,something scary season 4,Horror,[IAB1-7],Television,externa,coincide,,tt8192306,tvSeries,"Animation,Horror,Short",B,coincide,,682960,[641],Television > Animation TV,[IAB1-7],2,3,externa,titulo
Vidaa,Mexico,Not Applicable,Reality,"[IAB1-5, IAB1-6, IAB1-7]",Movies | Music | Television,interna,compatible,forma_ambigua,,,,,no_comparable,,682240,[651],Television > Reality TV,[IAB1-7],2,3,interna,genero
Televisa Univision via SpringServe,Costa Rica,Not Applicable,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,674640,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Colombia,el cuerpo,Thriller,[IAB1-5],Movies,externa,coincide,,tt6955298,movie,"Crime,Mystery,Thriller",B,coincide,,670960,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Chile,8.0,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,668000,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
iion Pty Ltd,Chile,beast no more: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt4634402,movie,"Horror,Thriller",A,no_coincide,,656080,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Peru,in the darkness: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt1391034,movie,"Drama,Horror,Mystery",B,coincide,,644640,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,3.3 miles,Action,[IAB1-5],Movies,externa,coincide,,tt13160596,movie,Action,A,coincide,,644240,[325],Movies > Action and Adventure Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,the%20first%20class,Documentary,[IAB1-5],Movies,externa,coincide,,tt29720369,movie,Documentary,A,coincide,,627520,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Peru,faith in the family: spirit of christmas,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,627360,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Peru,everything is both,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt14783444,movie,Drama,A,coincide,,626560,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,sweet sour,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,625520,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,webcam%20fantasma,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,620800,[336],Movies > Horror Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Mexico,chariot,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt2531362,movie,"Drama,Mystery,Thriller",B,sin_genero_declarado,,616000,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Ecuador,academia de modelos en bikini,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,614400,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
OTTera.tv,Peru,atelier yumia: the alchemist of memories & the envisioned land - official accolades trailer,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,611840,,,,1,1,ninguna,
OTTera.tv,Peru,madre mafia,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,610240,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Colombia,young mr. lincoln: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt0032155,movie,"Biography,Drama",A,coincide,,603040,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,en punto  04 nov 2022,Not Applicable,,,,,,,,,,no_comparable,,602400,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Chile,lost colony,Fantasy,[IAB1-5],Movies,externa,compatible,generico,tt0875696,tvMovie,"Fantasy,Horror,Mystery",B,coincide,,599280,"[335, 336, 331]",Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
Aluna Limited,Peru,corona,Drama,[IAB1-5],Movies,externa,coincide,,tt11766262,movie,"Drama,Thriller",B,coincide,,597760,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Chile,bella's story_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,595520,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Peru,las cintas de levenger,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,594560,[336],Movies > Horror Movies,[IAB1],1,2,interna,
TCL ADS - Springserve,Chile,fe en la familia,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,592960,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Mexico,two heartbeats,Romance,[IAB1-5],Movies,externa,coincide,,tt0142846,movie,Drama,A,no_coincide,,591520,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Costa Rica,first lady,Drama,[IAB1-5],Movies,externa,coincide,,tt9068272,movie,"Comedy,Romance",B,no_coincide,,585280,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,teo,Not Applicable,,,,,,tt0178929,tvMovie,Drama,D,no_comparable,,581520,,,[IAB1],0,0,ninguna,
OTTera.tv,Chile,when do we eat?: trailer,Comedy,[IAB1-5],Movies,externa,coincide,,tt0392908,movie,Comedy,B,coincide,,578400,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Chile,old 37,Horror,[IAB1-5],Movies,externa,coincide,,tt1600429,movie,"Drama,Horror",B,coincide,,577520,"[333, 336]",Movies > Drama Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Argentina,sick,Drama,[IAB1-5],Movies,externa,compatible,generico,tt2727830,short,"Drama,Horror,Romance",B,coincide,,575200,"[333, 336, 326]",Movies > Drama Movies | Movies > Horror Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,declarado
TCL ADs (APAC),Argentina,estrella de la mañana,Western,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,574240,,,,1,1,interna,
iion Pty Ltd,Mexico,pill head,Not Applicable,[IAB1],Arts & Entertainment,externa,compatible,generico,tt6562598,movie,"Comedy,Sci-Fi,Thriller",A,sin_genero_declarado,,574080,"[330, 327, 331]",Movies > Comedy Movies | Movies > Science Fiction Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
Select Plus PTE LTD (CTV),Chile,before she says yes,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,561120,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Chile,agony in love,Romance,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,558800,[326],Movies > Romance Movies,[IAB1],1,2,interna,
TCL ADS - Springserve,Argentina,allhallowtide,Horror,[IAB1-5],Movies,externa,compatible,generico,tt5755234,short,"Comedy,Horror,Short",A,coincide,,553120,"[330, 336]",Movies > Comedy Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Colombia,jose canseco: the truth hurts,Documentary,[IAB1-5],Movies,externa,coincide,,tt2783674,movie,"Biography,Documentary,Drama",A,coincide,,549840,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Colombia,las huellas del samurai,Documentary,[IAB1-5],Movies,externa,coincide,,tt8800058,movie,"Animation,Documentary",A,coincide,,549520,"[329, 332]",Movies > Animation Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,wedo big stories,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,544400,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
Televisa Univision via SpringServe,Mexico,golden plus,Thriller,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,542640,[331],Movies > Crime and Mystery Movies,[IAB1],1,2,interna,
OTTera.tv,Chile,those greedy bastards: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt13254524,movie,Drama,A,coincide,,536960,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,Not Applicable,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,534480,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
OTTera.tv,Chile,ambush at dark canyon,Action,[IAB1],Arts & Entertainment,externa,compatible,generico,tt1887923,movie,"Drama,Western",A,no_coincide,,534080,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Colombia,where love has gone,Drama,[IAB1-5],Movies,externa,coincide,,tt0058745,movie,Drama,B,coincide,,527040,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Chile,precognito,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt14099892,movie,Sci-Fi,A,coincide,,522880,[327],Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,teenage superstars,Documentary,[IAB1-5],Movies,externa,coincide,,tt3414374,movie,"Documentary,Music",A,coincide,,516560,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,bang or die,Action,[IAB1-5],Movies,externa,coincide,,tt21926038,movie,Drama,A,no_coincide,,515920,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
METAX SOFTWARE PTE. LTD.,Panama,gusto tv español,Lifestyle,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,515040,,,,1,1,interna,
OTTera.tv,Mexico,bollywood hd,Movies,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,514320,[324],Movies,[IAB1-5],1,2,ninguna,genero
OTTera.tv,Mexico,filmelier tv vida real,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,510240,,,,1,1,ninguna,
iion Pty Ltd,Argentina,madre mafia,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,508480,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
OTTera.tv,Argentina,rain,Entertainment,[IAB1-5],Movies,externa,coincide,,tt0046076,movie,"Drama,Musical,Romance",B,sin_genero_declarado,,505680,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Argentina,nómadas,Drama,[IAB1-5],Movies,externa,coincide,,tt0091647,movie,"Drama,Horror,Mystery",B,coincide,,498000,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Dominican Republic,period chart_trailer,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,497920,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Argentina,prologue,Entertainment,[IAB1-5],Movies,externa,coincide,,tt0024028,movie,"Comedy,Musical,Romance",B,sin_genero_declarado,,493440,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Colombia,star wars: the old republic - official darth malgus teaser trailer,Not Applicable,,,,,,,,,,no_comparable,,488480,,,[IAB1],0,0,ninguna,
OTTera.tv,Panama,watching amber: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt26761732,movie,"Drama,Horror,Thriller",A,coincide,,488160,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Argentina,toobys,Not Applicable,,,,,,,,,,no_comparable,,487840,,,[IAB1],0,0,ninguna,
OTTera.tv,Mexico,three%20rabbits%20season%201,Not Applicable,,,,,,tt4505176,short,"Short,Western",C,no_comparable,,481120,,,[IAB1],0,0,ninguna,
Vidaa,El Salvador,france 24,News,[IAB12],News,externa,coincide,,tt7712780,tvSeries,News,A,sin_genero_declarado,,473600,,,,1,1,externa,imdb
OTTera.tv,Panama,do you wanna dance?,Drama,[IAB1-5],Movies,externa,coincide,,tt0118994,movie,"Comedy,Romance",A,no_coincide,,469920,"[330, 326]",Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
AWG Media,Mexico,agramon's gate,Horror,"[IAB1-5, IAB1-7]",Movies | Television,externa,compatible,forma_ambigua,tt6318954,movie,"Horror,Mystery,Thriller",A,coincide,,469120,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,nish city serbia,History,[IAB1],Arts & Entertainment,externa,compatible,generico,tt35705245,short,"Documentary,Short",A,coincide,,459520,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,externa,
LG Ads EMEA - SS,Mexico,si me han de matar mañana,Not Applicable,"[IAB1-5, IAB1-7, IAB12, IAB8]",Movies | Television | News | Food & Drink,externa,contradice,vertical:gastronomia;vertical:noticias,tt0038939,movie,"Comedy,Drama",A,sin_genero_declarado,,457360,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Peru,transference,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt7159566,movie,"Action,Mystery,Sci-Fi",B,coincide,,455600,"[325, 331, 327]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Chile,gunsmoke trail,Western,[IAB1-5],Movies,externa,coincide,,tt0030209,movie,"Drama,Western",A,coincide,,452640,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,only god can,Drama,[IAB1-5],Movies,externa,coincide,,tt3589144,movie,Family,A,no_coincide,,449440,[334],Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Ecuador,bastard's crossing,Action,[IAB1-5],Movies,externa,coincide,,tt10556674,movie,"Drama,Thriller,Western",A,no_coincide,,447840,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,lunch break,Entertainment,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,tt1343394,movie,Documentary,D,no_comparable,,447760,,,,1,1,ninguna,
Select Plus PTE LTD (CTV),Argentina,the choppers,Drama,[IAB1-5],Movies,externa,coincide,,tt0054744,movie,"Crime,Drama",A,coincide,,445600,"[331, 333, 334]",Movies > Crime and Mystery Movies | Movies > Drama Movies | Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Chile,absinthe films,Not Applicable,,,,,,,,,,no_comparable,,441280,,,[IAB1],0,0,ninguna,
OTTera.tv,Argentina,obsess%c3%a3o%20fatal,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt0105699,movie,"Crime,Drama,Thriller",B,sin_genero_declarado,,440000,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,darkstar: riffed by the mads of mystery science theater 3000,Fantasy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,438880,[335],Movies > Fantasy Movies,[IAB1],1,2,interna,
iion Pty Ltd,Chile,dominium,Horror,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt3247678,movie,"Drama,Horror,Mystery",A,coincide,,438240,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Ecuador,measure of faith,Drama,[IAB1-5],Movies,externa,compatible,generico,tt2089741,video,Drama,A,coincide,,437440,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
Select Plus PTE LTD (CTV),Argentina,still human: trailer,Documentary,[IAB1-5],Movies,externa,coincide,,tt11584270,movie,Documentary,B,coincide,,435680,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,in laws,Drama,[IAB1-5],Movies,externa,compatible,generico,tt14470154,video,"Adult,Drama,Romance",B,coincide,,432480,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,declarado
Select Plus PTE LTD (CTV),Mexico,big in japan,Comedy,[IAB1-5],Movies,externa,coincide,,tt11376010,movie,"Comedy,Music",B,coincide,,431520,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Argentina,captain tsubasa temporada 1,Not Applicable,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0294023,tvSeries,"Animation,Comedy,Drama",B,sin_genero_declarado,,428880,"[641, 646, 647]",Television > Animation TV | Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,titulo
